0,1,2
0.52985126,0.9594602,2.1117976
0.44036144,0.94679326,1.9654137
0.4370031,0.9766902,2.0418105
0.49374208,0.8838227,2.1132085
0.4552343,0.90207,2.0175736
0.52190024,0.95406044,2.012489
0.46785307,0.9240936,1.9772843
0.46714115,0.9286304,2.0547585
0.4436109,0.9597501,1.9751433
0.45522875,0.8831532,2.0181456
0.48580852,0.9152573,2.022493
0.51597244,0.939025,1.9906566
0.5210882,0.94681853,2.1052456
0.4893959,0.91039276,1.975988
0.45729738,0.89624447,2.056139
0.43668956,0.9400946,2.0481572
0.46066374,0.9543469,1.9624312
0.44604206,0.8742291,2.023209
0.50349796,0.9204263,2.038797
0.475778,0.9765866,1.9679976
0.5323747,0.9420996,2.1068032
0.4974603,0.9534297,1.9924375
0.42388493,0.8753318,1.8998142
0.44482675,0.888749,2.06325
0.50456643,0.8961509,2.0117328
0.45935395,0.92325455,1.9757816
0.48160216,0.9263315,2.0215607
0.49181178,0.9754044,1.8712087
0.5282723,0.92891186,2.0831726
0.46056432,0.90332085,1.9718412
0.47643176,0.8953835,2.0127175
0.5121414,0.90641016,2.0115206
0.4584069,0.9257724,2.1104622
0.42522702,0.86808825,2.0949585
0.47598928,0.90551114,2.0449426
0.49976957,0.9575668,2.1054566
0.48003086,0.9422071,2.0513537
0.43881994,0.9671556,1.9583727
0.509297,0.94648963,1.9489937
0.4455506,0.8354185,2.0431242
0.47370756,0.9432895,2.087028
0.49843866,0.8956905,2.0182421
0.46110114,0.86353153,2.0035655
0.46670592,0.9560574,1.9928404
0.5000422,0.9110229,1.9817369
0.52275515,0.92987335,2.1261861
0.47372794,0.8969009,2.0564625
0.4353496,0.9534233,1.9433316
0.51047885,0.9588505,1.9732363
0.47313794,0.8716985,2.012861
0.48473912,0.9425854,1.9865612
0.46920612,0.9628689,2.0027256
0.45263577,0.96102077,1.9735136
0.48024115,0.9224014,2.0644925
0.44648492,0.90005624,2.0385826
0.5211301,0.9263779,2.0668912
0.49167144,0.92447656,2.0894053
0.47966188,0.8496361,2.040663
0.4963088,0.89248556,2.0190663
0.48480126,0.9069472,2.1548269
0.4925081,0.98208255,1.958572
0.4872943,0.87656635,2.119138
0.498896,0.9442589,2.044231
0.48183993,0.9263607,1.9411751
0.4805772,0.93387324,2.0080714
0.38808602,0.90344477,1.9447906
0.48169267,0.8870702,2.0260346
0.44929162,0.8836659,2.0322292
0.46647528,0.89723223,2.0239096
0.5261583,0.9697673,2.0457919
0.49583295,0.9535425,1.9159305
0.41644686,0.90356714,2.1853871
0.4261091,0.8979805,2.0329394
0.5270897,0.9031925,2.0383036
0.5009763,0.928426,1.977023
0.5472484,0.9268383,2.051401
0.49312353,0.93344533,1.9125814
0.46192268,0.92548627,2.0968251
0.5010324,0.9116443,1.9460839
0.41772866,0.8860834,2.0121117
0.46943602,0.93382233,2.0337539
0.47971362,0.9419282,1.997772
0.4431545,0.87452024,2.1011987
0.49179932,0.93727124,1.9307297
0.47236127,0.896051,2.0831394
0.43183625,0.8925263,1.8646429
0.4883995,0.9053648,2.0083988
0.4878231,0.917991,1.9764678
0.50105095,0.99158746,2.0405939
0.4803494,0.91194165,2.1628213
0.5112234,0.9022838,2.0408652
0.43703568,0.8971798,1.96862
0.42480075,0.89181274,2.1282957
0.5087987,0.8896409,2.0696507
0.5292126,0.9253408,2.0878334
0.48186994,0.88504124,2.1252074
0.47294176,0.92222303,1.9086554
0.44015864,0.8585825,2.0462322
0.52379024,1.0391259,1.9072502
0.44880313,0.90705246,1.8952311
0.43862972,0.8927872,2.0903018
0.51704097,0.93781495,1.9976386
0.5182117,0.94918174,1.964988
0.46202242,0.93205917,2.0327415
0.46867877,0.841572,2.0406716
0.454565,0.8972681,2.1600573
0.5200394,0.96833694,2.023079
0.43735084,0.93651783,2.0097532
0.42740592,0.87186587,2.0245395
0.48225507,0.9559844,1.9604686
0.47391975,0.8823128,2.091826
0.5067524,0.88876534,2.0363176
0.40442234,0.92270035,1.9703939
0.504005,0.9721556,2.0499568
0.5095156,0.9475626,2.0142908
0.5079511,0.9223085,2.0308933
0.49675843,0.926236,2.026024
0.4632389,0.90039927,1.9452204
0.47528774,0.92743653,1.9359361
0.45613068,0.9496099,2.1373866
0.49752033,0.9175716,2.0889795
0.43474236,0.9075109,2.0408928
0.48033017,0.8657603,2.02566
0.50344485,0.94875145,1.9922482
0.430948,0.9342862,1.9307848
0.44582307,0.8535851,2.007055
0.46799698,0.9106331,2.12199
0.48069218,0.93751115,2.052392
0.44437218,0.85782045,2.095807
0.48502624,0.87892747,2.0152667
0.5123682,0.96991646,1.9468111
0.46855402,0.89570266,1.9971532
0.52372533,0.9638936,2.0707726
0.43397647,0.92970634,1.9981539
0.44916072,0.9227118,2.087642
0.45762974,0.8757075,1.9958358
0.43389767,0.93014324,2.0224726
0.5422401,0.9507936,1.9962667
0.4796722,0.90523916,2.034872
0.47984102,0.87200755,2.0803027
0.5167025,0.94787544,2.2152638
0.4734052,0.897623,1.9962513
0.46496186,0.90777814,2.052955
0.47130948,0.95504993,1.8846928
0.46858975,0.88124055,2.0693803
0.4425062,0.9565764,1.9836
0.5172001,0.9107349,1.9623544
0.3967291,0.9122773,1.9460347
0.47163013,0.9174448,1.964613
0.5044823,0.9912444,1.9386237
0.49208263,0.89692396,2.0321007
0.5355716,0.95420736,2.0695424
0.47521698,0.89360327,2.0836258
0.45220193,0.9069178,2.0360289
0.48073065,0.9375426,2.039683
0.46320924,0.91497624,2.064319
0.50274974,0.92002946,2.0596201
0.43818408,0.919773,2.14942
0.57964474,0.9218522,1.9990222
0.46503526,0.93674135,1.9559386
0.43685684,0.8688331,1.9597855
0.49226528,0.89165795,2.0080962
0.43669647,0.9509291,2.0386078
0.46822807,0.9408316,1.9951333
0.49270305,0.89580774,2.004196
0.49119985,0.92192197,1.9822758
0.4814882,0.8632662,2.0606883
0.46871057,0.9334089,1.9822853
0.5006125,0.9659557,2.1166177
0.4907853,0.9097702,1.9953555
0.4746471,0.93939215,1.9935734
0.49150068,0.9339919,2.0246272
0.46021572,0.8823019,2.03042
0.5644704,0.96584296,1.998376
0.48729244,0.91765845,2.0906286
0.48065594,0.94947505,2.0983887
0.4237854,0.9186422,1.905844
0.5299594,0.8957263,1.9904522
0.4369684,0.9273878,2.010796
0.5005381,0.9642553,2.060971
0.4865918,0.8986424,1.9516728
0.5066867,0.9163033,2.1243296
0.44024095,0.8965396,2.0303075
0.4302141,0.86209315,1.984029
0.51149714,0.9401436,1.9724447
0.43007505,0.8965438,2.145117
0.5046017,0.87479824,2.0256197
0.46390754,0.8707575,1.9306611
0.4760409,0.9476767,1.9949701
0.47870612,0.8788107,1.966629
0.43266705,0.92379177,2.089983
0.50945246,0.9540936,2.002608
0.49302566,0.9058118,2.120838
0.44902915,0.93782586,1.9784182
0.5378958,0.8878628,2.1529708
0.5188178,0.91054225,2.031734
0.48200184,1.0127935,1.9297162
0.47769648,0.89207524,2.155158
0.47035608,0.8744431,2.013643
0.4943268,0.919794,1.9885324
0.51222646,0.9591433,1.9468853
0.4389578,0.89357996,1.9782575
0.4682511,0.9036294,2.150997
0.47739995,0.86671007,2.0428665
0.46084228,0.90307325,2.1405694
0.4711813,0.9711232,1.9820874
0.43480724,0.9183887,1.8686191
0.48689792,0.89786786,2.090872
0.49926442,0.9786775,2.078769
0.4710165,0.92112476,2.0206518
0.5099707,0.91211265,2.0042057
