0,1,2
0.9623632,1.9247264,3.8494527
0.45835072,0.91670144,1.8334029
0.96810037,1.9362007,3.8724015
0.5798748,1.1597496,2.3194993
0.4228596,0.8457192,1.6914384
0.47908926,0.9581785,1.916357
0.6840439,1.3680878,2.7361755
0.2658434,0.5316868,1.0633736
0.068677306,0.13735461,0.27470922
0.08532727,0.17065454,0.34130907
0.0218485,0.043697,0.087394
0.52498156,1.0499631,2.0999262
0.8657245,1.731449,3.462898
0.6549707,1.3099414,2.6198828
0.80043834,1.6008767,3.2017534
0.83436656,1.6687331,3.3374662
0.46589303,0.93178606,1.8635721
0.48570073,0.97140145,1.9428029
0.20903552,0.41807103,0.83614206
0.5797844,1.1595688,2.3191376
0.28622973,0.57245946,1.1449189
0.74401927,1.4880385,2.976077
0.25384772,0.50769544,1.0153909
0.8011814,1.6023628,3.2047255
0.6178052,1.2356104,2.4712207
0.5295035,1.059007,2.118014
0.017137468,0.034274936,0.06854987
0.102879465,0.20575893,0.41151786
0.5907547,1.1815094,2.3630188
0.115230024,0.23046005,0.4609201
0.45829827,0.91659653,1.8331931
0.96748775,1.9349755,3.869951
0.95512456,1.9102491,3.8204982
0.054540217,0.109080434,0.21816087
0.3350153,0.6700306,1.3400612
0.123659134,0.24731827,0.49463654
0.88734823,1.7746965,3.549393
0.3722418,0.7444836,1.4889672
0.18024635,0.3604927,0.7209854
0.9722787,1.9445574,3.8891149
0.20120054,0.4024011,0.8048022
0.8940714,1.7881428,3.5762856
0.75428796,1.5085759,3.0171518
0.33737653,0.67475307,1.3495061
0.23939514,0.47879028,0.95758057
0.92197436,1.8439487,3.6878974
0.93046343,1.8609269,3.7218537
0.9080258,1.8160516,3.6321032
0.67660534,1.3532107,2.7064214
0.28351033,0.56702065,1.1340413
0.12857586,0.25715172,0.51430345
0.6126937,1.2253875,2.450775
0.49183983,0.98367965,1.9673593
0.11581761,0.23163521,0.46327043
0.2821678,0.5643356,1.1286712
0.73608077,1.4721615,2.944323
0.18497258,0.36994517,0.73989034
0.42972398,0.85944796,1.7188959
0.07668203,0.15336406,0.30672812
0.37396467,0.74792933,1.4958587
0.16404742,0.32809484,0.6561897
0.75123185,1.5024637,3.0049274
0.164864,0.329728,0.659456
0.51017666,1.0203533,2.0407066
0.20752233,0.41504467,0.83008933
0.598679,1.197358,2.394716
0.93961716,1.8792343,3.7584686
0.9432683,1.8865366,3.7730732
0.35488623,0.70977247,1.4195449
0.9112355,1.822471,3.644942
0.4490748,0.8981496,1.7962992
0.6712044,1.3424088,2.6848176
0.5917784,1.1835568,2.3671136
0.36165726,0.7233145,1.446629
0.9851525,1.970305,3.94061
0.08309686,0.16619372,0.33238745
0.060621083,0.121242166,0.24248433
0.52758956,1.0551791,2.1103582
0.558083,1.116166,2.232332
0.261209,0.522418,1.044836
0.30511773,0.61023545,1.2204709
0.20873797,0.41747594,0.8349519
0.32984644,0.6596929,1.3193858
0.0928092,0.1856184,0.3712368
0.85783035,1.7156607,3.4313214
0.61433893,1.2286779,2.4573557
0.44135028,0.88270056,1.7654011
0.16165406,0.3233081,0.6466162
0.85556334,1.7111267,3.4222534
0.1915667,0.3831334,0.7662668
0.9056622,1.8113244,3.6226487
0.38424265,0.7684853,1.5369706
0.193555,0.38711,0.77422
0.36851066,0.7370213,1.4740427
0.15186357,0.30372715,0.6074543
0.115270615,0.23054123,0.46108246
0.29298574,0.5859715,1.171943
0.20844841,0.41689682,0.83379364
0.12006134,0.24012268,0.48024535
0.8875207,1.7750413,3.5500827
0.950781,1.901562,3.803124
0.6891412,1.3782824,2.7565649
0.45003253,0.90006506,1.8001301
0.9703681,1.9407362,3.8814723
0.39994645,0.7998929,1.5997858
0.035963,0.071926,0.143852
0.07074797,0.14149594,0.2829919
0.23059452,0.46118903,0.92237806
0.08563316,0.17126632,0.34253263
0.18554682,0.37109363,0.74218726
0.7335125,1.467025,2.93405
0.7615815,1.523163,3.046326
0.46299744,0.9259949,1.8519897
0.8160871,1.6321743,3.2643485
0.17564368,0.35128736,0.70257473
0.3801024,0.7602048,1.5204096
0.8299997,1.6599994,3.3199987
0.5188138,1.0376276,2.0752552
0.8262534,1.6525068,3.3050137
0.7592829,1.5185658,3.0371315
0.2692079,0.5384158,1.0768316
0.38098574,0.7619715,1.523943
0.55862474,1.1172495,2.234499
0.81721896,1.6344379,3.2688758
0.6358408,1.2716815,2.543363
0.760083,1.520166,3.040332
0.04982221,0.09964442,0.19928885
0.13298929,0.26597857,0.53195715
0.38480282,0.76960564,1.5392113
0.56621295,1.1324259,2.2648518
0.82818985,1.6563797,3.3127594
0.29484206,0.5896841,1.1793683
0.8812868,1.7625736,3.5251472
0.7867159,1.5734318,3.1468637
0.46148157,0.92296314,1.8459263
0.7562764,1.5125529,3.0251057
0.8700295,1.740059,3.480118
0.22680426,0.4536085,0.907217
0.126688,0.253376,0.506752
0.5711859,1.1423718,2.2847435
0.6904474,1.3808948,2.7617896
0.76808876,1.5361775,3.072355
0.19430995,0.3886199,0.7772398
0.3740853,0.7481706,1.4963412
0.96311265,1.9262253,3.8524506
0.79047877,1.5809575,3.161915
0.13085526,0.26171052,0.52342105
0.07848132,0.15696263,0.31392527
0.4262553,0.8525106,1.7050211
0.7639655,1.527931,3.055862
0.6630483,1.3260967,2.6521933
0.264014,0.528028,1.056056
0.25250953,0.50501907,1.0100381
0.13495839,0.26991677,0.53983355
0.23886418,0.47772837,0.95545673
0.6490371,1.2980742,2.5961485
0.9461823,1.8923646,3.7847292
0.9809673,1.9619346,3.9238691
0.21169072,0.42338145,0.8467629
0.24535912,0.49071825,0.9814365
0.539916,1.079832,2.159664
0.6351468,1.2702936,2.5405872
0.8728532,1.7457064,3.4914129
0.074344814,0.14868963,0.29737926
0.59987074,1.1997415,2.399483
0.24527717,0.49055433,0.98110867
0.41523188,0.83046377,1.6609275
0.16374975,0.3274995,0.654999
0.73263025,1.4652605,2.930521
0.4895019,0.9790038,1.9580076
0.04221046,0.08442092,0.16884184
0.120719135,0.24143827,0.48287654
0.67856085,1.3571217,2.7142434
0.35021436,0.7004287,1.4008574
0.12369013,0.24738026,0.4947605
0.27025098,0.54050195,1.0810039
0.73559225,1.4711845,2.942369
0.18994421,0.37988842,0.75977683
0.47899264,0.9579853,1.9159706
0.47157037,0.94314075,1.8862815
0.29247075,0.5849415,1.169883
0.28674328,0.57348657,1.1469731
0.9979804,1.9959608,3.9919217
0.5701228,1.1402456,2.280491
0.45771343,0.91542685,1.8308537
0.63724655,1.2744931,2.5489862
0.88954574,1.7790915,3.558183
0.26779753,0.53559506,1.0711901
0.09796995,0.1959399,0.3918798
0.7640971,1.5281942,3.0563884
0.78810585,1.5762117,3.1524234
0.32432562,0.64865124,1.2973025
0.032066107,0.06413221,0.12826443
0.89092237,1.7818447,3.5636895
0.8490253,1.6980506,3.3961012
0.17112821,0.34225643,0.68451285
0.9164692,1.8329384,3.6658769
0.9563414,1.9126828,3.8253655
0.34134686,0.6826937,1.3653874
0.10739303,0.21478605,0.4295721
0.95924836,1.9184967,3.8369935
0.5481459,1.0962918,2.1925836
0.9694729,1.9389458,3.8778915
0.43956918,0.87913835,1.7582767
0.42959654,0.8591931,1.7183862
0.49940264,0.9988053,1.9976106
0.39758134,0.7951627,1.5903254
0.9777124,1.9554248,3.9108496
0.022447646,0.04489529,0.08979058
0.52481353,1.0496271,2.0992541
